City,Sentiment,Count,Month,Language
Voguant sur le firmament.,NEUTRAL,22,may,fr
Swiss || My Steam : MmeKitKat,POSITIVE,3,may,fr
"Zurich, Switzerland",POSITIVE,2,may,fr
#Paris #Philadelphia #Zürich,NEUTRAL,3,may,fr
DC/NJ,NEUTRAL,1,may,fr
None,NEUTRAL,10406,may,fr
"Marly-le-Roi, Ile-de-France",NEUTRAL,56,may,fr
"Vaud, Suisse",NEUTRAL,16,may,fr
strasbrg,NEUTRAL,1,may,fr
Twann,NEUTRAL,1,may,fr
Genève - Suisse,POSITIVE,13,may,fr
paris,NEUTRAL,10,may,fr
Noord-Holland,NEUTRAL,1,may,fr
Entre Genève et le nord Isère,NEUTRAL,1,may,fr
Villars-sur-Ollon,NEUTRAL,2,may,fr
Charmey,NEUTRAL,1,may,fr
Sadnessland,NEUTRAL,356,may,fr
jariana+rih+rixton+selena,NEUTRAL,33,may,fr
"Magglingen, Schweiz",NEUTRAL,2,may,fr
genève,POSITIVE,1,may,fr
Neuchâtel / Barcelona,NEUTRAL,4,may,fr
GenevaDublinAdventureEncounter,NEUTRAL,1,may,fr
here and there,NEUTRAL,1,may,fr
around the globe,NEUTRAL,1,may,fr
"Suisse, VD",NEUTRAL,11,may,fr
"Le Mont-sur-Lausanne, Vaud",NEUTRAL,2,may,fr
Region parisienne,NEUTRAL,1,may,fr
orthez,POSITIVE,2,may,fr
Paris | ✡ ✝ ☪ | Fille mechante,NEUTRAL,2,may,fr
Lausanne-suiza,NEUTRAL,1,may,fr
Heilbronn,NEUTRAL,3,may,fr
Madrid,NEUTRAL,1,may,fr
عبد الله ابو مصعب الفرنسي,NEUTRAL,4,may,fr
"Lille, France",NEUTRAL,1,may,fr
Morges-Lsne (Swiss Montrealer),NEUTRAL,2,may,fr
Würfelzucker-City,NEUTRAL,1,may,fr
franche comté,NEUTRAL,1,may,fr
Zug,NEUTRAL,4,may,fr
Fribourg | Freiburg,NEUTRAL,1,may,fr
Marseille,NEGATIVE,1,may,fr
"Genève,Suisse/Switzerland",NEUTRAL,5,may,fr
"21 rue de Monthoux, Geneve",NEUTRAL,2,may,fr
metz\\kosova,NEUTRAL,1,may,fr
◼️,NEUTRAL,8,may,fr
Reykjavík,NEUTRAL,3,may,fr
Geneva / London,NEUTRAL,8,may,fr
Suíça,NEUTRAL,6,may,fr
"Interlaken, New Jersey",NEUTRAL,1,may,fr
Château l'Abb,NEUTRAL,1,may,fr
Bourg-Saint-Maurice,NEUTRAL,18,may,fr
Badisches Exil,NEUTRAL,1,may,fr
kalvin city,NEUTRAL,2,may,fr
- Genève -,NEUTRAL,6,may,fr
Tübingen,NEUTRAL,1,may,fr
LUGANO(CH)-Arcore(IT)-Nice(FR),NEUTRAL,1,may,fr
SUISSE -VALAIS- VAL D HERENS,POSITIVE,1,may,fr
Rue de Lausanne 53 1110 Morges,NEUTRAL,1,may,fr
Qatar-Switzerland-France,POSITIVE,3,may,fr
Vannes,NEUTRAL,4,may,fr
Roma,NEUTRAL,1,may,fr
"Solothurn, Schweiz/Switzerland",NEUTRAL,1,may,fr
rue du paradis,POSITIVE,1,may,fr
Fribourg (Suisse),NEUTRAL,1,may,fr
Monthey,POSITIVE,4,may,fr
"47.419852,9.370023",POSITIVE,1,may,fr
Clarens Suisse,NEUTRAL,1,may,fr
Abu Dhabi,NEUTRAL,1,may,fr
"lausanne, switzerland",NEUTRAL,1,may,fr
Uruguay - Suisse,NEUTRAL,32,may,fr
☼☽ 04:15,NEUTRAL,1,may,fr
La Longueville,NEUTRAL,4,may,fr
Western Switzerland,NEUTRAL,1,may,fr
Lyon/Barcelone/Rabat,NEUTRAL,1,may,fr
"Fribroug/Genève, Suisse",NEUTRAL,4,may,fr
Geneva,NEGATIVE,58,may,fr
"Augio, Val Calanca Switzerland",NEUTRAL,4,may,fr
"Dubaï, Emirats Arabes Unis",NEUTRAL,3,may,fr
Switzerland - Geneva,NEUTRAL,1,may,fr
Confédération Helvétique,NEUTRAL,1,may,fr
"Veyrier, Genève",NEUTRAL,9,may,fr
"Faoug, Vaud",NEUTRAL,89,may,fr
Manhattan - New York,NEUTRAL,1,may,fr
Vésenaz - Genève,NEUTRAL,1,may,fr
Berlin,NEUTRAL,2,may,fr
Annecy (France),NEUTRAL,1,may,fr
Arkham,NEGATIVE,1,may,fr
"46.530002,6.621964",NEUTRAL,2,may,fr
"Suisse, Valais",NEUTRAL,4,may,fr
Switzerland,NEUTRAL,40785,may,fr
Chatham/United Kingdom,NEUTRAL,1,may,fr
"Marseille, France",NEUTRAL,1,may,fr
Украина,NEUTRAL,2,may,fr
Vallorbe,NEUTRAL,1,may,fr
Winterthur,NEUTRAL,9,may,fr
Yverdon-les-Bains,NEUTRAL,1,may,fr
Sursee,NEUTRAL,1,may,fr
"Neuchâtel, Suisse",NEGATIVE,9,may,fr
"Valais, CH",NEUTRAL,2,may,fr
"Lyon, Vienne",NEUTRAL,2,may,fr
Sucy En Brie,NEUTRAL,4,may,fr
"Bloomington, IN",NEUTRAL,1,may,fr
"Zug, Switzerland",NEUTRAL,3,may,fr
London,NEUTRAL,8,may,fr
Lyon,POSITIVE,1,may,fr
Geneva - Switzerland,NEUTRAL,11,may,fr
"Vannes, France",NEUTRAL,4,may,fr
"Meyrin, Genève",NEUTRAL,4,may,fr
Neuchâtel,POSITIVE,20,may,fr
Basel_bsl,NEUTRAL,1,may,fr
"Geneva, switzerland",NEUTRAL,1,may,fr
"Paris, Genève",NEUTRAL,1,may,fr
laura,NEUTRAL,1,may,fr
Valais,NEUTRAL,29,may,fr
dans l'horizon,NEUTRAL,94,may,fr
"Vevey, Vaud, Schweiz",NEUTRAL,2,may,fr
Salvador - BA,NEUTRAL,3,may,fr
"ÜT: 18.89293,-99.163998",NEUTRAL,1,may,fr
Santa Mondega,NEUTRAL,1,may,fr
downtown Piripoumesdorf,POSITIVE,1,may,fr
"Haute-Savoie, France",NEUTRAL,1,may,fr
93,NEUTRAL,2,may,fr
Wall Street,NEUTRAL,1,may,fr
"Issoire, Auvergne",NEUTRAL,1,may,fr
Weltpoststrasse 4 3000 Bern 15,NEUTRAL,1,may,fr
Solothurn,NEUTRAL,1,may,fr
"Paris, Ile-de-France, France",NEUTRAL,5,may,fr
"Suisse, Bavois",NEUTRAL,1,may,fr
Larmor-Baden,NEUTRAL,3,may,fr
"Bougy-Villars, Vaud",POSITIVE,1,may,fr
"Berne, Switzerland",NEUTRAL,4,may,fr
"Lausanne, Sweetzerland",POSITIVE,1,may,fr
Vevey/Swizerland,NEUTRAL,1,may,fr
"Geneva, Switzerland",POSITIVE,3,may,fr
"Fontenay-sous-Bois, Ile-de-France",NEUTRAL,2,may,fr
Biel,NEUTRAL,15,may,fr
wonderland.,NEUTRAL,162,may,fr
"Genève , Thonex",NEUTRAL,4,may,fr
"Alsace, France",POSITIVE,1,may,fr
Swiss || My Steam : MmeKitKat,NEGATIVE,1,may,fr
Near the ice cream,NEUTRAL,1,may,fr
"Brussels, Belgium",NEUTRAL,1,may,fr
UK,NEUTRAL,1,may,fr
France,NEUTRAL,220,may,fr
Valenciennes,NEUTRAL,49,may,fr
"Sivas, Türkiye",NEUTRAL,1,may,fr
backstage de l'enfer.,NEUTRAL,1,may,fr
Exilé Franco-Israélo-Russe,NEUTRAL,93,may,fr
"Gotham City , Lausanne CH",NEUTRAL,1,may,fr
Naga-Laguna-Manila,NEUTRAL,1,may,fr
"Vincennes, France",NEUTRAL,8,may,fr
"Pommérieux, Lorraine",NEUTRAL,2,may,fr
fribourg,NEUTRAL,3,may,fr
Fully,NEUTRAL,2,may,fr
57155 MARLY,NEUTRAL,1,may,fr
Lutry,NEUTRAL,22,may,fr
Riaz,NEUTRAL,3,may,fr
Dubai UAE,NEUTRAL,2,may,fr
Genève (Geneva - Switzerland),NEUTRAL,2,may,fr
Lausanne - Paudex,NEUTRAL,1,may,fr
Genève - Suisse,NEGATIVE,1,may,fr
3rd Rock from the Sun,NEUTRAL,1,may,fr
Zurigo,NEUTRAL,6,may,fr
Boulogne Billancourt,NEUTRAL,1,may,fr
Sur les Internets,NEUTRAL,2,may,fr
Bruxelles / Cotonou,NEUTRAL,2,may,fr
MARSEILLE,NEUTRAL,1,may,fr
Genève - Paris - London,NEUTRAL,44,may,fr
"Préverenges, Vaud",NEUTRAL,1,may,fr
GVA (SUI)-Philly (USA),NEUTRAL,2,may,fr
"London, GB",NEUTRAL,1,may,fr
Lugano,NEUTRAL,221,may,fr
"Lyss, Schweiz",NEUTRAL,2,may,fr
"Santiago, Chile.",NEUTRAL,1,may,fr
Dubai/UAE,NEUTRAL,1,may,fr
"Lausanne, Vaud",POSITIVE,1,may,fr
"Poitiers, Poitou-Charentes",NEUTRAL,1,may,fr
WEBSITE,NEUTRAL,1,may,fr
"Lausanne - Suisse, Switzerland",POSITIVE,1,may,fr
"CH, FR",POSITIVE,1,may,fr
Genf,NEUTRAL,658,may,fr
bzh,NEUTRAL,13,may,fr
"New York, NY",NEUTRAL,3,may,fr
"Immendingen, Germany",NEUTRAL,2,may,fr
"8488 Turbenthal, Schweiz",NEUTRAL,1,may,fr
Saint-Raphaël,NEUTRAL,2,may,fr
Saint-Léger-sur-Roanne,NEUTRAL,1,may,fr
".fr, .be, .ch, .eu | Lausanne",NEUTRAL,50,may,fr
Guadeloupe,NEUTRAL,1,may,fr
Bienne,POSITIVE,2,may,fr
Montpellier,POSITIVE,1,may,fr
"Aleksinac, Srbija",NEUTRAL,4,may,fr
london,NEUTRAL,3,may,fr
Paris 94,NEUTRAL,13,may,fr
Coventry,NEUTRAL,1,may,fr
Marly,POSITIVE,25,may,fr
"Salvador, Bahia",NEUTRAL,3,may,fr
Basel,POSITIVE,6,may,fr
"Lausanne, Prilly",NEUTRAL,1,may,fr
geneve-suisse,NEUTRAL,11,may,fr
METZ GDLT,NEUTRAL,60,may,fr
Bretagne et un peu partout✌️,NEUTRAL,1,may,fr
Barcelona - 1997 - Málaga,NEUTRAL,1,may,fr
"Florida, USA",NEUTRAL,8,may,fr
"LIEGE,SKOPJE",NEUTRAL,5,may,fr
Monthey,NEGATIVE,1,may,fr
Le Locle,NEUTRAL,11,may,fr
"DIFC, Dubai, UAE",NEUTRAL,2,may,fr
"46.193268,6.199111",NEUTRAL,1,may,fr
Macon - Le Creusot,NEUTRAL,2,may,fr
"Zug, Schweiz",NEUTRAL,1,may,fr
"Nendaz, Valais",NEUTRAL,2,may,fr
"Lyon, Rhône-Alpes",NEUTRAL,3,may,fr
"Vevey, Switzerland",NEUTRAL,2,may,fr
Valais - CH,NEUTRAL,6,may,fr
Green Valley,NEUTRAL,3,may,fr
germany,NEUTRAL,2,may,fr
Italia/Juve,NEUTRAL,15,may,fr
bottom of a well,NEUTRAL,2,may,fr
Curitiba - Brasil,NEUTRAL,1,may,fr
"Fribourg, CH",NEUTRAL,1,may,fr
"3rd rock from sol, Menzingen",NEUTRAL,1,may,fr
Brig,NEUTRAL,4,may,fr
France-Portugal,NEUTRAL,11,may,fr
San Francisco,NEUTRAL,3,may,fr
Suisse/El Salvador,NEUTRAL,2,may,fr
Switzerland - Europe,POSITIVE,1,may,fr
CALI,NEUTRAL,2,may,fr
Sur Jupiter,NEUTRAL,8,may,fr
Genève / Suisse,NEUTRAL,1,may,fr
Where Muse are playing...,POSITIVE,1,may,fr
Renens,POSITIVE,1,may,fr
Neuchâtel-Suisse,NEUTRAL,26,may,fr
Paris (75),NEUTRAL,5,may,fr
"Genève, Suisse",POSITIVE,3,may,fr
Alacant,NEUTRAL,2,may,fr
N 30°25' 0'' / W 9°36' 0'',NEUTRAL,1,may,fr
Saillon,NEUTRAL,4,may,fr
"Champéry, Valais",NEUTRAL,1,may,fr
"Porrentruy, Jura",NEUTRAL,1,may,fr
Schweiz,NEUTRAL,1981,may,fr
"Metz, France",NEUTRAL,3,may,fr
skype ARLEQUIN1515,NEUTRAL,16,may,fr
"Île-de-France, France",NEUTRAL,2,may,fr
"Pully (CH), Strasbourg (FR)",NEUTRAL,2,may,fr
b/w shade,NEUTRAL,11,may,fr
Entre Annecy et Genève,NEUTRAL,1,may,fr
"Sous la console, GE",NEUTRAL,1,may,fr
Швейцария,NEUTRAL,1,may,fr
Quelque part dans le chic 450!,NEUTRAL,1,may,fr
Bulle,POSITIVE,22,may,fr
"Chexbres, Vaud",NEUTRAL,17,may,fr
"Metz, Lorraine",NEUTRAL,40,may,fr
LOSE YOUR D N I M,NEUTRAL,1,may,fr
"Montreux, Vaud",NEUTRAL,7,may,fr
Lyon,NEGATIVE,1,may,fr
Genève / Paris,NEUTRAL,1,may,fr
Swansea,NEUTRAL,1,may,fr
Lausanne/ unige,NEUTRAL,1,may,fr
"Lucerne, switzerland",NEUTRAL,1,may,fr
Barcelona,NEUTRAL,1,may,fr
Nanterre,NEUTRAL,1,may,fr
The New World,NEUTRAL,1,may,fr
Helvetia,NEUTRAL,56,may,fr
"Conthey, Valais",NEUTRAL,81,may,fr
"47.377181,8.539306",NEUTRAL,1,may,fr
Lausanne / Suisse,NEUTRAL,3,may,fr
Lima-Suiza- Milan,NEUTRAL,4,may,fr
Essex,NEUTRAL,3,may,fr
Guadeloupe 971 ✈ 62,NEUTRAL,8,may,fr
Bern,POSITIVE,6,may,fr
Zurich,POSITIVE,189,may,fr
Genève - Marseille,NEUTRAL,70,may,fr
"46.314741,6.86896",NEUTRAL,1,may,fr
Bikinibottom,NEUTRAL,6,may,fr
* Anime World * CH,NEUTRAL,3,may,fr
Geneve & Miami,NEUTRAL,2,may,fr
Grandson (VD),NEUTRAL,1,may,fr
DJ VIELO,NEUTRAL,1,may,fr
"London, England",NEUTRAL,1,may,fr
Harry/5 Soon ஐ Sarah mv|Emma ஐ,NEUTRAL,1,may,fr
"Genève, CH",NEUTRAL,4,may,fr
1800 Vevey- Suisse,NEUTRAL,1,may,fr
"San Francisco, CA",NEUTRAL,1,may,fr
Bangkok Thailand,NEUTRAL,4,may,fr
Magnot,NEUTRAL,1,may,fr
Cité de Calvin & Novum Castrum,POSITIVE,4,may,fr
Sion - Paris,NEUTRAL,2,may,fr
"Biel, Bern",POSITIVE,3,may,fr
Zürich,NEGATIVE,6,may,fr
de la france à la suisse,NEUTRAL,1,may,fr
"Geneva, Switzerland",NEGATIVE,1,may,fr
Genève,NEUTRAL,33511,may,fr
"Alsace, France",NEGATIVE,1,may,fr
Toulouse,NEUTRAL,12,may,fr
Stylingandediting HQ,NEUTRAL,4,may,fr
Suisse - Lausanne,NEUTRAL,1,may,fr
"(94170) Paris, France",NEUTRAL,1,may,fr
lausanne,NEUTRAL,17,may,fr
Ici et ailleurs,NEUTRAL,1,may,fr
Chiraq - Pakiraq - Englewood,NEUTRAL,2,may,fr
"Montreux, Switzerland",NEUTRAL,17,may,fr
Lausanne- Switzerland,NEUTRAL,2,may,fr
Genève - Algerie,NEUTRAL,27,may,fr
"Frecher Geist weht, wo er will",NEUTRAL,1,may,fr
"Vufflens-le-Chateau, CH",NEUTRAL,1,may,fr
"Basel, Switzerland",NEUTRAL,2,may,fr
"Aquitaine, France",NEUTRAL,1,may,fr
Troistorrents,NEUTRAL,1,may,fr
"Porrentruy, Europe/Zurich",NEUTRAL,1,may,fr
Neuchâtel,NEUTRAL,624,may,fr
"46.801236,7.146669",NEUTRAL,6,may,fr
Pully. in SweetZerland.,POSITIVE,1,may,fr
Somewhere,NEUTRAL,3,may,fr
heaven or las vegas,NEUTRAL,7,may,fr
Metz,NEUTRAL,19,may,fr
Suisse - France,NEUTRAL,2,may,fr
"Nyon, Genève, Suisse",NEUTRAL,2,may,fr
St. Gallen,NEUTRAL,8,may,fr
Lucinges,NEUTRAL,1,may,fr
Payerne,POSITIVE,1,may,fr
Thionville,NEUTRAL,1,may,fr
Les Diablerets,POSITIVE,1,may,fr
"Charmey, Suisse",NEUTRAL,2,may,fr
Genève - Paris - StJean de Luz,NEUTRAL,1,may,fr
Charmilles,NEUTRAL,7,may,fr
Reggio emilia,NEUTRAL,1,may,fr
Suisse romande,POSITIVE,1,may,fr
"vevey,switzerland",NEUTRAL,1,may,fr
Genève (CH) - Ferizaj (KS),NEUTRAL,4,may,fr
Marseille / Genève,NEUTRAL,1,may,fr
snapchat: aleemorr,NEUTRAL,1,may,fr
"CH, FR",NEGATIVE,1,may,fr
"Geneva, OH",NEUTRAL,1,may,fr
"98,ocpeqg",NEUTRAL,2,may,fr
switzerland | lebanon,NEUTRAL,73,may,fr
Suisse JU,POSITIVE,1,may,fr
"Nyon, Switzerland",POSITIVE,1,may,fr
Geneve,NEUTRAL,1199,may,fr
Berna,POSITIVE,1,may,fr
Singapour,NEUTRAL,2,may,fr
"Bärn, Bienne",POSITIVE,1,may,fr
Marly,NEGATIVE,8,may,fr
Bourges,NEUTRAL,1,may,fr
Suisse Doubs,NEUTRAL,1,may,fr
Biel/Bienne,NEUTRAL,79,may,fr
valencienne,NEUTRAL,6,may,fr
bbz/fbleau77,NEUTRAL,1,may,fr
konoha,NEUTRAL,2,may,fr
Right where I am today!,NEUTRAL,1,may,fr
"Belmont, Switzerland",NEUTRAL,1,may,fr
None,POSITIVE,124,may,fr
Geneva Switzerland,NEUTRAL,37,may,fr
Ecuador-Swiss,NEUTRAL,1,may,fr
"Ostermundigen, Bern",NEUTRAL,1,may,fr
Fribourg,NEUTRAL,1230,may,fr
Conthey,NEUTRAL,18,may,fr
Poschiavo,NEUTRAL,1,may,fr
"Vaud, Suisse",POSITIVE,1,may,fr
(95)(238)(244) w/ David Luiz✈️,NEUTRAL,3,may,fr
CH,NEUTRAL,539,may,fr
Los Angeles,NEUTRAL,1,may,fr
"Lausanne, Vaud",NEUTRAL,15,may,fr
⛵️⚓️✈️,NEUTRAL,1,may,fr
"Lausanne - Suisse, Switzerland",NEUTRAL,1,may,fr
"ÜT: 43.6071442,3.8795955",NEUTRAL,2,may,fr
Fricktal Switzerland,NEUTRAL,1,may,fr
new zealand - France,NEUTRAL,1,may,fr
Bourgogne,NEUTRAL,4,may,fr
kelantan,NEUTRAL,1,may,fr
Sadnessland,POSITIVE,5,may,fr
CH Nidau Suisse,NEUTRAL,5,may,fr
New York City,NEUTRAL,3,may,fr
Romorantin-Lanthenay,NEUTRAL,1,may,fr
Marly le Roi - France,NEUTRAL,3,may,fr
Goirle,NEUTRAL,1,may,fr
St-Ursanne,POSITIVE,1,may,fr
"Genthod, Genève",NEUTRAL,1,may,fr
Genève-Suisse,NEUTRAL,1,may,fr
"Peseux, Neuchâtel",NEUTRAL,2,may,fr
Saint-Maurice,NEUTRAL,35,may,fr
"Basel City, Switzerland (Bâle)",NEUTRAL,2,may,fr
"Switzerland, Lausanne",NEUTRAL,1,may,fr
"Zug, Suisse",NEUTRAL,6,may,fr
Saint-Imier,NEUTRAL,2,may,fr
Savoie (bien ou quoi),NEUTRAL,1,may,fr
"Bellinzona, CH",NEUTRAL,16,may,fr
"Bienne, Suisse",NEUTRAL,19,may,fr
Youtube,NEUTRAL,1,may,fr
"Préverenges, Vaud, Suisse",NEUTRAL,3,may,fr
Schaffhausen,NEUTRAL,2,may,fr
Suisse,NEUTRAL,60262,may,fr
"iPhone: 46.717920,6.525926",NEUTRAL,38,may,fr
"Madrid, Spain",NEUTRAL,2,may,fr
Luxembourg,NEUTRAL,1,may,fr
Prangins,NEUTRAL,1,may,fr
Montreux - Switzerland,NEUTRAL,2,may,fr
"EPFL - Lausanne, Switzerland",NEUTRAL,1,may,fr
"Domdidier, Fribourg",NEUTRAL,10,may,fr
"Amsterdam, North Holland",NEUTRAL,1,may,fr
"Milton Keynes, England",NEUTRAL,1,may,fr
Carouge (GE),NEUTRAL,1,may,fr
Villajoyosa / España,NEUTRAL,2,may,fr
"Paris, Ile-de-France",NEUTRAL,94,may,fr
Widen AG (Schweiz),NEUTRAL,2,may,fr
Mars,NEUTRAL,1,may,fr
Europe,NEUTRAL,15,may,fr
Annecy,NEUTRAL,1,may,fr
Villagarcía ✈ Suiza,NEUTRAL,4,may,fr
curieuse dynamique geek Suisse,NEUTRAL,29,may,fr
"Bern, Schweiz",NEUTRAL,1,may,fr
Suisse/Switzerland,NEUTRAL,1,may,fr
Zurich,NEGATIVE,1,may,fr
Le canton où il y a plus de saoulons que de maisons,NEUTRAL,40,may,fr
"Seoul, South Korea",NEUTRAL,1,may,fr
"Réclère, Haute-Ajoie / Jura,CH",POSITIVE,1,may,fr
"Moutier, Suisse.",NEUTRAL,1,may,fr
Etats-Unis,NEUTRAL,1,may,fr
Lausanne - Switzerland,NEUTRAL,1,may,fr
Aarau,NEUTRAL,3,may,fr
geneve,NEUTRAL,7,may,fr
"Nēowe Cæstel, Swissland",NEUTRAL,11,may,fr
1400 Yverdon,NEUTRAL,5,may,fr
"Dubaï, Emirats Arabes Unis",POSITIVE,1,may,fr
"Nyon, Suisse",NEUTRAL,1,may,fr
gnv / 1220,NEUTRAL,25,may,fr
Zermatt,NEUTRAL,2,may,fr
switzerland,NEUTRAL,16,may,fr
PARIS,NEUTRAL,4,may,fr
Grolley / Fribourg,NEUTRAL,6,may,fr
"Buchrain, Switzerland",NEUTRAL,2,may,fr
"Lyon, entre les deux collines",NEUTRAL,1,may,fr
"Paris-FR | Bern-CH, EU",NEUTRAL,1,may,fr
Wabern. Switzerland,NEUTRAL,2,may,fr
Canada,NEUTRAL,1,may,fr
"Faoug, Vaud",POSITIVE,14,may,fr
Amélie-Ellysa-Estelle-Ilou-Geo,NEUTRAL,4,may,fr
Illinois,NEUTRAL,4,may,fr
"Sion, Valais",NEUTRAL,75,may,fr
"Naga City, Bicol Region",NEUTRAL,1,may,fr
Luzern,NEUTRAL,11,october,fr
"Fribourg/Freiburg, Switzerland",NEUTRAL,50,october,fr
"Renens (VD), Vaud",NEUTRAL,61,october,fr
"Rolle, Suisse",NEUTRAL,18,october,fr
"Cortaillod, Neuchâtel",NEUTRAL,16,october,fr
"Corbières, Suisse",NEUTRAL,23,october,fr
Switzerland / Europe,NEUTRAL,1,october,fr
"St-Maurice, Suisse",NEUTRAL,16,october,fr
"Suisse, Valais",POSITIVE,6,october,fr
"Sattel, Schweiz",POSITIVE,1,october,fr
Switzerland,POSITIVE,1446,october,fr
"Leytron, Suisse",NEGATIVE,1,october,fr
"Sierre, Valais HES-SO",NEUTRAL,32,october,fr
Romont,NEUTRAL,5,october,fr
Walenstadt,NEUTRAL,3,october,fr
"Cortaillod et Delémont, Suisse",NEUTRAL,2,october,fr
"Val-de-Travers, Suisse",NEUTRAL,4,october,fr
"Genève, Zurich",NEUTRAL,1,october,fr
"Geneva, London, Paris",POSITIVE,1,october,fr
Ibiza,NEUTRAL,1,october,fr
"Moutier, Switzerland",NEUTRAL,134,october,fr
Nyon,NEUTRAL,390,october,fr
"Jura, loin dans la montagne",NEUTRAL,3,october,fr
Suisse (NE),NEUTRAL,5,october,fr
"Arau, Perlis",NEUTRAL,12,october,fr
"Monthey, Valais, Suisse",NEUTRAL,66,october,fr
"Romainmôtier, Suisse",NEUTRAL,9,october,fr
"Locarno, Svizzera",NEUTRAL,8,october,fr
"Kerzers, Freiburg",POSITIVE,1,october,fr
"collombey valais , suisse",NEUTRAL,11,october,fr
"Entremont, Valais",NEUTRAL,26,october,fr
"Villarzel, Switzerland",NEUTRAL,13,october,fr
Thônex,NEUTRAL,2,october,fr
Porrentruy,NEUTRAL,5,october,fr
"Meyrin, genève, suisse",NEUTRAL,3,october,fr
Winterthur,POSITIVE,4,october,fr
Board Europ Assistance Global,NEUTRAL,1,october,fr
le mont-sur-Lausanne,NEUTRAL,1,october,fr
"Genève, côté français",NEUTRAL,2,october,fr
Paris / Monkey Island,NEUTRAL,10,october,fr
Svizzera zurigo,NEUTRAL,1,october,fr
"Madrid/Guadalajara, Spain",NEUTRAL,1,october,fr
Cyberia,NEUTRAL,12,october,fr
Tout Droit du 93,NEUTRAL,170,october,fr
Basel (Switzerland),NEUTRAL,23,october,fr
"Switzerland, Bulle, Fribourg",NEUTRAL,113,october,fr
"Nendaz, Switzerland",NEUTRAL,23,october,fr
"Rolle, Switzerland",NEUTRAL,49,october,fr
Penthalaz,NEUTRAL,6,october,fr
"Geneva , Switzerland",NEUTRAL,55,october,fr
Santiago; R.D.,NEUTRAL,2,october,fr
"Vouvry, Valais",NEUTRAL,8,october,fr
"Lyon, France",POSITIVE,1,october,fr
Suisse / Cornaux (NE),NEUTRAL,1,october,fr
"Chexbres, Switzerland",NEUTRAL,2,october,fr
Home,NEUTRAL,2,october,fr
Suisse Lausanne,NEUTRAL,3,october,fr
La Forclaz/Evolène,NEUTRAL,2,october,fr
"Epalinges, Vaud, Switzerland",NEUTRAL,1,october,fr
"Montreux, CH",NEUTRAL,2,october,fr
Paris-Geneva-Lausanne-Dijon,NEUTRAL,1,october,fr
Baden,NEUTRAL,9,october,fr
"Meyrin, Genève",POSITIVE,1,october,fr
"Switzerland, Vevey",NEUTRAL,2,october,fr
ONE,NEUTRAL,1,october,fr
Zürich - Fribourg,NEUTRAL,1,october,fr
London,POSITIVE,1,october,fr
"ÜT: 13.744578,100.610543",NEUTRAL,1,october,fr
"Cham, Switzerland",NEUTRAL,1,october,fr
"Genève, Marseille",NEUTRAL,2,october,fr
"SWITZERLAND, zurich",NEUTRAL,3,october,fr
"Suisse, Neuchatel",NEUTRAL,17,october,fr
"Geneve, Switzerland",NEUTRAL,177,october,fr
"lausanne, Suisse",NEUTRAL,49,october,fr
"Lucerne, Switzerland",NEUTRAL,24,october,fr
"@ya mama's house, Switzerland",NEUTRAL,28,october,fr
"방콕,태국,BKK Thailand",NEUTRAL,2,october,fr
"Delémont, Jura",POSITIVE,1,october,fr
"Geneva, Chicago, Twitter",NEUTRAL,2,october,fr
"Geneva, Paris, London",NEUTRAL,2,october,fr
"Medellín, Colombia",NEUTRAL,1,october,fr
"Gstaad, Switzerland",NEUTRAL,4,october,fr
Beirut • Paris • Switzerland,NEUTRAL,2,october,fr
"Geneva, switzerland",POSITIVE,1,october,fr
"Switzerland, St.Gallen",NEUTRAL,1,october,fr
"Suisse, France",POSITIVE,1,october,fr
Cabo Frio RJ,NEUTRAL,2,october,fr
"Chalais, Valais, Suisse",NEUTRAL,2,october,fr
suisse,NEUTRAL,5498,october,fr
Cernier,NEUTRAL,103,october,fr
Meyrin,NEUTRAL,8,october,fr
"New York, USA",NEUTRAL,31,october,fr
Valais,POSITIVE,7,october,fr
"Suisse, Gland",NEUTRAL,11,october,fr
"Switzerland, Aargau",NEUTRAL,1,october,fr
Switzerland -Geneva,NEUTRAL,2,october,fr
"St-Maurice, Valais, Suisse",NEUTRAL,3,october,fr
on your eyes,NEUTRAL,1,october,fr
"Bern, Fribourg, Lausanne",NEUTRAL,4,october,fr
Paris & Lausanne,NEUTRAL,2,october,fr
"Trelex, Vaud",NEUTRAL,1,october,fr
"Genève, Switzerland",NEUTRAL,423,october,fr
"Marly, Suisse",NEUTRAL,47,october,fr
"Sion , Suisse",NEUTRAL,24,october,fr
Sleeping,NEUTRAL,10,october,fr
"Lausanne, Suisse / Switzerland",NEUTRAL,36,october,fr
"Zofingen, Switzerland",NEUTRAL,7,october,fr
Puget-Théniers,NEUTRAL,1,october,fr
sins,NEUTRAL,1,october,fr
Geneva and Manila,NEUTRAL,1,october,fr
"Switzerland, VD",NEUTRAL,1,october,fr
"Berikon, Schweiz",NEUTRAL,1,october,fr
Gland,NEUTRAL,54,october,fr
"Monthey, Valais",NEGATIVE,2,october,fr
"Lausanne, CH",NEUTRAL,94,october,fr
Zweisimmen,NEUTRAL,16,october,fr
"La Chaux-de-Fonds, CH",NEUTRAL,2,october,fr
Kingdom of Saudi Arabia,NEUTRAL,2,october,fr
Geneva - Italy,NEUTRAL,2,october,fr
"Dubai, UAE.",NEUTRAL,1,october,fr
